longitude,latitude,street,city,state,phone
-111.895282,40.587893,129 W 9000 S,Sandy,UT,(801) 566-3791
-111.88845,40.69674,3430 S State St,South Salt Lake City,UT,(801) 486-9132
-111.63816,40.12209,955 E Expressway Square,Spanish Fork,UT,(801) 798-8640
-111.6445618,40.1600304,1881 W 500 S,Springville,UT 84663,(801) 489-0906
-113.547059,37.117412,1694 Red Cliffs Dr,St George,UT,(801) 656-1625
-113.586658,37.095882,717 S Bluff St,St George,UT,(435) 628-4688
-112.06479,41.0882,1766 South 2000 West,Syracuse,UT,(801) 648-7231
-111.942162,40.653263,1870 W 5400 S,Taylorsville,UT,(801) 969-6284
-112.298467,40.524853,251 S Main St,Tooele,UT,(435) 882-2700
-109.548814,40.45114,1141 W Hwy 40,Vernal,UT,(435) 789-0292
-111.93221,40.58792,1410 W 9000 S,West Jordan,UT,(801) 569-3500
-111.95994,40.60935,2819 W 7800 S,West Jordan,UT,(801) 561-3271
-111.96824,40.69651,3215 W 3500 S,West Valley City,UT,(801) 966-5152
-112.02467,40.69569,3535 S 5600 W,West Valley City,UT,(801) 965-6600
-111.95782,40.6691,4663 S 2700 W,West Valley City,UT,(801) 965-1939
-81.974637,36.705083,I-81 Exit 17 [470 Cummings St],Abingdon,VA,(276) 676-3644
-77.14272,38.81995,4817 Beauregard St,Alexandria,VA,(703) 354-4988
-77.462009,37.684466,10267 Washington Hwy,Glen Allen,VA,(804) 412-0500
-79.49594,37.32354,1202 E Lynchburg-Salem Hwy,Bedford,VA,(540) 587-6615
-82.158864,36.625003,I-81 Exit 5 [2067 Lee Hwy],Bristol,VA,(276) 466-2072
-77.57003,38.75108,12891 Braemar Village Plz,Bristow,VA,(703) 257-9563
-77.44417,38.88841,4400 Chantilly Pl Shopping Center Dr,Chantilly,VA,(703) 961-1770
-78.49821,38.05336,1230 Emmet St N,Charlottesville,VA,(434) 296-8995
-78.43713,38.12822,1700 Timberwood Blvd,Charlottesville,VA,(434) 978-4800
-76.132703,36.759723,225 Hillcrest Pkwy,Chesapeake,VA,(757) 421-2191
-76.40694,36.82624,2417 Taylor Rd,Chesapeake,VA,(757) 465-4617
-76.24532,36.74843,809 N Battlefield Blvd ,Chesapeake,VA,(757) 548-7716
-80.42275,37.16451,2650 Market St,Christiansburg,VA,(540) 394-4458
-77.38505,37.25303,107 Temple Lake Dr,Colonial Heights,VA,(804) 520-5280
-79.991726,37.776938,1410 Durant St,Covington,VA,(540) 962-4811
-78.11739,37.16796,705 E Virginia Ave,Crewe,VA,(434) 645-1400
-77.97718,38.48105,709 James Madison Hwy,Culpeper,VA,(540) 825-6780
-79.353674,36.582132,110 River Point Dr,Danville,VA,(434) 792-7893
-79.39809,36.62944,1325 Piney Forest Rd,Danville,VA,(434) 836-3139
-77.27136,37.15638,7200 County Dr,Disputanta,VA 23842,(804) 722-0251
-80.6901,37.08466,4675 Cleburne Blvd,Dublin,VA,(540) 674-6144
-77.495484,38.964188,23511 Overland Dr,Dulles,VA,(703) 661-8710
-77.54195,36.70432,109 Market Dr,Emporia,VA,(434) 634-8693
-77.22527,38.87475,8127 Lee Hwy,Falls Church,VA,(703) 876-9131
-78.40141,37.27426,2005 S Main St,Farmville,VA,(434) 392-7509
-76.953866,36.668008,1504 Armory Dr,Franklin,VA,(757) 516-2894
-77.47844,38.33247,164 Warrenton Rd,Fredericksburg,VA,(540) 373-1550
-77.5317,38.28879,2315 Salem Church Rd,Fredericksburg,VA,(540) 785-3456
-77.499,38.24898,5303 Jefferson Davis Hwy,Fredericksburg,VA,(540) 898-6160
-77.448566,38.378958,9865 Jefferson Davis Hwy,Fredericksburg,VA,(540) 834-4222
-78.19463,38.93344,1204 N Royal Ave,Front Royal,VA,(703) 635-6468
-77.1526285,38.7213524,6095 Gorgas Rd Bldg 2304,Ft Belvoir,VA 22060,(703) 806-5672
-76.5808734,37.1601887,1386 Washington Blvd,Ft Eustis,VA 23604,(757) 887-2748
-77.3259584,37.2514842,300 A Ave [bldg 1605],Ft Lee,VA,23801
-80.884884,36.6884,1120 E Stuart Dr,Galax,VA,(276) 238-3078
-76.41705,37.0333,3200 W Mercury Blvd,Hampton,VA,(757) 826-6466
-78.90169,38.432849,1781 S High St,Harrisonburg,VA,(540) 432-9995
-78.856024,38.443274,58 S Carlton St,Harrisonburg,VA,(540) 434-7878
-77.0787354,38.3389168,5426 James Madison Pkwy,King George,VA 22485,(540) 644-0060
-78.6979446,37.5128212,61 Spaatz Dr,Langley AFB,VA 23665,(757) 766-1298
-77.52231,39.09661,605 Potomac Station Dr NE,Leesburg,VA,(703) 779-8124
-79.43633,37.77971,512 E Nelson St,Lexington,VA,(540) 464-6435
-79.25032,37.32653,21717 Timberlake Rd,Lynchburg,VA,(434) 582-1902
-79.16772,37.40205,2500 Memorial Ave,Lynchburg,VA,(434) 846-7596
-79.18312,37.37032,2806 Candlers Mountain Rd,Lynchburg,VA,(434) 237-4202
-79.11983,37.4415,4783 S Amherst Hwy,Madison Heights,VA,(434) 528-3546
-77.51903,38.79656,10831 Promenade Ln,Manassas,VA,(703) 330-1553
-77.45107,38.7424,9874 Liberia Ave,Manassas,VA,(703) 330-6183
-81.50549,36.842056,947 N Main St,Marion,VA,(703) 782-9573
-79.89362,36.69233,1130 Memorial Blvd N,Martinsville,VA,(276) 632-8504
-77.343992,37.611511,7110 Mechanicsville Tpke,Mechanicsville,VA,(804) 730-2345
-77.64301,37.50267,13220 Midlothian Tpke,Midlothian,VA,(804) 378-7554
-77.653105,37.409642,6541 Bayside Ln,Midlothian,VA,(804) 608-3993
-76.46972,37.11296,100 Arthur Way,Newport News,VA,(757) 886-9774
-76.53709,37.13048,412 Oriana Rd,Newport News,VA,(757) 877-2736
-76.20982,36.84817,460 N Military Hwy,Norfolk,VA,(757) 461-1195
-76.25275,36.916,730 E Little Creek Rd,Norfolk,VA,(757) 583-3436
-77.36765,37.18422,3300 S Crater Rd,Petersburg,VA,(804) 732-2265
-76.32667,36.79636,4900 George Washington Hwy,Portsmouth,VA,(757) 485-3577
-77.0419312,37.4413185,6870 Jimmy Burrell Ln,Providence Forge,VA 23140,(804) 966-8152
-77.435881,37.535624,1051 E Cary St,Richmond,VA,(804) 780-0748
-77.59864,37.50632,10901 Midlothian Tpke,Richmond,VA,(804) 794-9759
-77.62284,37.59792,11298 Patterson Ave,Richmond,VA,(804) 740-9480
-77.61127,37.65378,4250 Pouncey Tract Rd,Richmond,VA,(804) 360-8022
-77.45428,37.60259,5205 Brook Rd,Richmond,VA,(804) 266-6579
-77.5054,37.59158,5900 W Broad St,Richmond,VA,(804) 285-8154
-77.52875,37.47136,7310 Hull St Rd,Richmond,VA,(804) 745-9531
-77.53263,37.49987,7411 Midlothian Tpke,Richmond,VA,(804) 276-8020
-77.43542,37.41391,8201 Jefferson Davis Hwy,Richmond,VA,(804) 271-7249
-77.57045,37.60516,8900 Quioccasin Rd,Richmond,VA,(804) 741-5702
-77.54897,37.63626,9080 W Broad St,Richmond,VA,(804) 346-1031
-79.92034,37.272,1401 Jamison Ave SE,Roanoke,VA,(703) 345-1152
-80.00776,37.23213,3944 Brambleton Ave SW,Roanoke,VA,(540) 725-5191
-79.95388,37.32349,5442 Williamson Rd NW,Roanoke,VA,(703) 362-8127
-79.95657,37.25708,685 Brandon Ave SW,Roanoke,VA,(540) 342-3292
-79.88821,37.01937,1800 N Main St,Rocky Mount,VA,(540) 489-1658
-77.463067,37.940377,23720 Rogers Clark Blvd,Ruther Glen,VA,(804) 448-8002
-80.09501,37.28777,2101 W Main St,Salem,VA,(540) 375-6608
-77.34224,37.51799,5220 W Williamsburg Rd,Sandston,VA,(804) 222-7438
-78.10776,36.70922,1149 E Atlantic St,South Hill,VA,(434) 955-2300
-77.42765,38.47531,418 Garrisonville Rd S-118,Stafford,VA,(540) 659-8851
-79.140755,38.020162,3541 Lee Jackson Hwy,Staunton,VA,(540) 324-0717
-79.06396,38.13366,910 Greenville Ave,Staunton,VA,(540) 886-2550
-78.21028,39.08089,191 Fairfax Pike,Stephens City,VA,(540) 869-5742
-78.34108,39.00385,33771 Old Valley Pike,Strasburg,VA,(540) 465-5050
-79.04052,38.03274,2566 Stuarts Draft Hwy,Stuarts Draft,VA,(540) 338-3962
-76.63548,36.72488,1516 Holland Rd,Suffolk,VA,(757) 539-0651
-76.422886,36.87763,6468 Townpoint Rd,Suffolk,VA,(757) 484-6454
-78.43951,38.9654,1015 Mount Olive Rd,Toms Brook,VA 22660,(540) 436-8048
-76.00137,36.78165,1720 General Booth Blvd,Virginia Beach,VA,(757) 426-3265
-76.02553,36.85041,1768 Laskin Rd,Virginia Beach,VA,(757) 422-3237
-76.12749,36.82199,4305 Silverleaf Dr,Virginia Beach,VA,(757) 497-3280
-76.142412,36.844019,4800 Virginia Beach Blvd,Virginia Beach,VA,(757) 497-0958
-76.1535,36.90662,5197 Shore Dr,Virginia Beach,VA,(757) 464-6108
-76.175644,36.798392,5316 Indian River Rd,Virginia Beach,VA,(757) 424-6205
-78.902601,38.07218,204 Rosser Ave,Waynesboro,VA,(540) 943-2533
-76.72628,37.29823,1993 Richmond Rd,Williamsburg,VA 23185,(757) 345-5965
-78.14323,39.18576,1010 Berryville Ave,Winchester,VA,(540) 665-2925
-78.17978,39.20873,140 Foxridge Ln,Winchester,VA,(540) 667-9121
-78.311478,39.350091,331 Hope Dr,Winchester,VA,(540) 662-6500
-82.596619,36.971291,164 Plaza Rd,Wise,VA,(276) 679-3527
-77.30765,38.65521,13515 Minnieville Rd,Woodbridge,VA,(703) 897-0292
-78.52255,38.86963,320 W Reservoir Rd,Woodstock,VA,(540) 459-5915
-80.992626,36.938385,I 81 Exit 77 [1318 E Lee Hwy],Wytheville,VA,(276) 228-2518
-76.486351,37.1890678,8000 George Washington Memorial Hwy,Yorktown,VA 23692,(757) 833-6434
-78.2187271,37.9716301,75 Market St,Zion Crossroads,VA 22942,(540) 832-3304
-123.81538,46.97465,212 East Heron St,Aberdeen,WA 98520,(800) 599-2729
-122.22798,47.32069,140 15th St Ne,Auburn,WA,(253) 931-1287
-122.48579,48.79995,4390 Meridian St,Bellingham,WA,(360) 647-2484
-122.21941,47.79144,1027 228th St Se,Bothell,WA,(425) 415-1277
-122.62958,47.599850000000004,3901 Wheaton Way,Bremerton,WA,(360) 478-0589
-122.33377,47.46108,15822 1st Ave S,Burien,WA,(206) 246-4632
-122.9792099,46.7280884,12106 Belmont Ave,Centralia,WA 98531,(360) 330-0182
-117.04015,46.41945,517 2nd St,Clarkston,WA,(509) 751-9601
-120.28834,47.40673,179 Valley Mall Pky,East Wenatchee,WA,(509) 884-9700
-122.3466,47.77794,8425 244th St Sw,Edmonds,WA,(425) 775-3737
-120.54516,46.98065,1404 S Canyon Rd,Ellensburg,WA,(509) 962-5555
-122.21938,47.91078,1007 Se Everett Mall Way,Everett,WA,(425) 347-8676
-122.31329,47.29313,34404 16th Ave S,Federal Way,WA,(253) 874-0442
-122.36195,47.24295,5002 Pacific Hwy E,Fife,WA,(253) 922-2028
-122.599135,47.13577,12670 32nd Div Dr,Ft Lewis,WA 98433,(253) 964-6805
-119.223418,46.224636,1310 N Columbia Center Blvd,Kennewick,WA,(509) 735-3541
-119.168169,46.212468,3506 W Clearwater Ave,Kennewick,WA,(509) 783-1149
-122.11402,47.35804,17037 Se 272nd St,Kent,WA,(253) 630-9242
-122.83353,47.04424,532 Sleater Kinney Rd Se,Lacey,WA,(360) 493-0580
-122.93204,46.14249,1156 Washington Way,Longview,WA,(360) 414-3234
-122.29926,47.82095,4910 196th St Sw,Lynnwood,WA,(425) 774-0622
-122.18736,48.05318,6328 33rd Ave Ne,Marysville,WA,(360) 653-8644
-120.5562668,47.411293,504 Barnes Blvd,Mccord AFB,WA 98438,(253) 581-5145
-117.352679,47.788287,14414 N Newport Hwy,Mead,WA,(509) 465-4699
-117.6058906,47.6429723,14202 W SR 2,Medical Lake,WA 99022,(509) 244-7045
-122.294082,47.248684,900 Meridian E,Milton,WA,(253) 952-9309
-119.249357,47.102761,2441 S Maiers Rd,Moses Lake,WA,(509) 764-5596
-119.278504,47.137632,710 N Stratford Rd,Moses Lake,WA,(509) 765-0309
-122.3423,48.43502,1822 Freeway Dr,Mount Vernon,WA,(360) 428-0223
-121.79388,47.48835,705 Sw Mt Si Blvd,North Bend,WA,(425) 888-1933
-122.6451,48.30533,32825 Wa 20,Oak Harbor,WA,(360) 675-2245
-122.93112,47.04625,2528 Harrison Ave Nw,Olympia,WA,(360) 943-0150
-119.515024,48.416962,801 E Riverside Dr,Omak,WA,(509) 826-2507
-119.185343,46.275273,5115 Road 68,Pasco,WA,(509) 542-8973
-117.18237,46.71421,1686 S Grand Ave,Pullman,WA,(509) 334-2729
-122.29308,47.14248,12528 Meridian E,Puyallup,WA,(253) 840-2460
-122.13896,47.6314,15115 Ne 24th St,Redmond,WA,(425) 957-1765
-122.19675,47.44313,17832 108th Ave Se,Renton,WA,(425) 687-1137
-119.273854,46.281835,1051 George Washington Way,Richland,WA,(509) 943-3732
-122.32928,47.58155,2425 4th Ave S,Seattle,WA,(206) 622-8044
-122.32598,47.54625,601 S Michigan St,Seattle,WA,(206) 764-7095
-122.69086,47.65371,9985 Silverdale Way Nw,Silverdale,WA,(360) 692-6326
-122.1083801,47.9420621,2603 Bickford Ave,Snohomish,WA 98290,(360) 568-2729
-117.265095,47.65719,10407 E Sprague Ave,Spokane,WA,(509) 924-3811
-117.199072,47.671726,15327 E Indiana Ave,Spokane,WA,(509) 927-9785
-117.417163,47.653689,328 Third Ave W,Spokane,WA,(509) 747-6939
-117.410921,47.715393,6316 N Division St,Spokane,WA,(509) 489-6300
-122.4347835,47.1193723,15201 Pacific Ave S,Tacoma,WA,(253) 531-3395
-122.47187,47.22234,2612 S 38th St,Tacoma,WA,(253) 475-1123
-122.52148,47.25532,6330 6th Ave,Tacoma,WA,(253) 566-0212
-122.52055,47.16819,9824 Gravelly Lake Dr Sw,Tacoma,WA,(253) 582-0433
-122.56521,45.62219,221 Ne 104th Ave,Vancouver,WA,(360) 253-3556
-122.59982,45.64478,7117 Ne Fourth Plain Blvd,Vancouver,WA,(360) 896-5154
-118.30925,46.07521,1815 E Isaacs Ave,Walla Walla,WA,(509) 529-0268
-120.3353,47.46707,135 Easy St,Wenatchee,WA,(509) 662-8210
-120.49775,46.58734,1227 S 1st St,Yakima,WA,(509) 457-5943
-120.56231,46.59977,4002 Summitview Ave,Yakima,WA,(509) 966-7606
-88.053317,44.765601,2516 W Frontier Rd,Abrams,WI,(920) 826-6371
-89.148451,45.160827,2120 Neva Rd,Antigo,WI,(715) 345-7888
-88.3531,44.24363,3709 E Calumet St,Appleton,WI,(920) 735-6513
-88.46346,44.27296,3801 W Wisconsin Ave,Appleton,WI,(920) 730-8267
-88.413828,44.242943,473 West Calumet St,Appleton,WI 54915,(920) 903-8374
-88.41304,44.28715,601 W Northland Ave,Appleton,WI,(920) 830-6732
-90.893322,46.588027,824 Lakeshore Dr,Ashland,WI,(715) 682-7300
-88.809141,43.488024,111 Frances Ln,Beaver Dam,WI,(920) 356-0855
-89.03462,42.52358,1817 Riverside Dr,Beloit,WI,(608) 365-4344
-88.9811859,42.5242195,2850 Milwaukee Rd,Beloit,WI 53511,(608) 312-2696
-90.8332189,44.2942881,607 State Hwy 54,Black River Falls,WI 54615,(715) 284-1176
-88.06913,43.08924,12630 W Capitol Dr,Brookfield,WI,(262) 783-1377
-91.373007,44.949086,1456 Kennedy Rd,Chippewa Falls,WI,(715) 720-8888
-91.387537,44.9148,307 Praire View Rd,Chippewa Falls,WI,(715) 726-8888
-89.038127,43.350589,2200 West James St,Columbus,WI,(920) 623-9246
-89.197194,43.105175,1603 Landmark Dr,Cottage Grove,WI,(608) 839-9290
-87.860771,42.936272,5965 S Packard Ave,Cudahy,WI,(414) 769-7770
-92.204179,45.136699,4884 Country Trunk Hwy V,De Forest,WI,(608) 846-1006
-88.106615,44.433589,1620 Lawrence Dr,De Pere,WI,(920) 330-9145
-91.471069,44.807144,1019 S Hastings Way Highland Mall,Eau Claire,WI,(715) 838-7004
-91.515709,44.790627,2821 Hendrickson Dr,Eau Claire,WI,(715) 838-7001
-88.49429,43.78458,W6606 State Road 23,Fond Du Lac,WI,(920) 906-5054
-88.862112,42.943159,1660 Madison Ave,Fort Atkinson,WI 53538,(920) 542-1187
-87.95205,42.77856,13712 Northwestern Ave,Franksville,WI,(262) 835-2417
-88.12894,43.19272,N96w17650 County Line Rd,Germantown,WI,(262) 255-7442
-88.064941,44.523884,1593 W Mason St,Green Bay,WI,(920) 499-3451
-87.980057,44.498222,1719 Main St,Green Bay,WI,(920) 469-0359
-88.068893,44.484268,2456 S Oneida St,Green Bay,WI,(920) 498-8182
-87.918117,44.436615,3285 Cedar Hedge Ln,Green Bay,WI,(920) 863-2299
-88.163097,44.574475,4720 Milltown Rd,Green Bay,WI,(920) 865-4350
-88.00815,42.94849,5300 S 76th St,Greendale,WI,(414) 431-1866
-88.00779,42.96709,4280 S 76th St,Greenfield,WI,(414) 327-3055
-87.94908,42.9566,4841 S 27th St,Greenfield,WI,(414) 282-2364
-92.723,44.95943,2401 Gateway Ct,Hudson,WI,(715) 386-1353
-88.9963925,42.7231881,2101 Morse St,Janesville,WI 53545,(608) 563-2477
-88.76502,43.08973,650 Linmar Ln,Johnson Creek,WI,(920) 699-5050
-88.27038,44.29799,1350 Delanglade St,Kaukauna,WI,(920) 759-1398
-87.87775,42.56671,5800 75th St,Kenosha,WI,(262) 697-1067
-87.95459,42.56861,7411 122nd Ave,Kenosha,WI,(262) 857-9947
-88.23588,43.52832,4003 State Road 28,Kohler,WI,(920) 694-0051
-89.39385,43.05016,1609 S Park St,Madison,WI,(608) 257-3905
-89.30501,43.04742,4 Collins Ct,Madison,WI,(608) 222-2400
-89.31543,43.12332,4002 E Washington Ave,Madison,WI,(608) 240-4427
-89.50273,43.05243,601 S Gammon Rd,Madison,WI,(608) 274-6205
-89.30423,43.12249,89 E Towne Mall,Madison,WI,(608) 242-0077
-87.70058,44.07766,4201 Harbor Town Ln,Manitowoc,WI,(920) 682-0461
-87.725105,45.052853,3500 Old Peshtigo Rd,Marinette,WI,(715) 735-1780
-90.164078,44.680084,1501 N Central Ave,Marshfield,WI,(715) 387-3004
-90.3346558,45.1412926,726 E Broadway Ave,Medford,WI 54451,(715) 748-4031
-88.424255,44.229614,1492 Appleton Rd,Menasha,WI,(920) 969-9397
-91.929932,44.867264,1717 Broadway St N,Menomonie,WI,(715) 233-0747
-89.6527954,45.178045,3350 East Main St,Merrill,WI 54452,(715) 722-0645
-89.5241,43.09844,8321 Murphy Dr,Middleton,WI,(608) 836-1199
-88.05304,43.11717,11231 W Silver Spring Dr,Milwaukee,WI,(414) 462-9729
-87.90989,42.98757,115 W Oklahoma Ave,Milwaukee,WI,(414) 483-3495
-89.703712,45.883263,8630 Us Hwy 51,Minocqua,WI,(715) 358-9744
-88.12294,42.911278,S73W16730 Janesville Rd,Muskego,WI,(414) 422-9930
-88.491409,44.17448,1131 Westowne Dr,Neenah,WI,(920) 727-0042
-88.1111012,42.9556746,15705 W Beloit Rd,New Berlin,WI 53151,(262) 901-2699
-87.878273,44.538563,3987 Algoma Rd,New Franken,WI,(920) 866-1882
-87.941956,42.872761,1920 W Ryan Rd,Oak Creek,WI,(414) 431-0961
-88.490074,43.107967,662 E Wisconsin Ave,Oconomowoc,WI,(262) 560-0758
-88.57892,43.99534,2040 S Koeller St,Oshkosh,WI,(920) 235-1808
-89.5266277,44.4537722,1825 Plover Rd,Plover,WI 54467,(712) 295-4076
-87.87123,43.40913,100 Thomas Dr,Port Washington,WI,(262) 284-5206
-87.80024,42.75673,3048 Douglas Ave,Racine,WI,(262) 639-8119
-89.376129,45.662654,2219 Northern Stevens St,Rhinelander,WI 54501,(715) 369-5401
-89.406389,45.633397,425 Lincoln Street,Rhinelander,WI,(715) 362-1516
-91.753232,45.472261,2921 Decker Dr,Rice Lake,WI,(715) 234-1113
-89.627274,44.886841,1531 County Trunk Hwy,Rothschild,WI,(715) 298-2173
-89.61248,44.919514,927 Grand Ave,Schofield,WI,(715) 355-5578
-88.609337,44.781094,N4543 State Hwy 22,Shawano,WI,(715) 526-8072
-89.567123,44.505299,3115 Church St,Stevens Point,WI,(715) 345-7888
-89.505287,44.523689,5700 Us 10 E,Stevens Point,WI,(715) 342-0950
-89.2497177,42.9257889,900 Nygaard St,Stoughton,WI 53589,(608) 877-0777
-87.940247,44.525108,1331 Green Bay Road,Sturgeon Bay,WI,(920) 743-3207
-87.86942,42.69746,7141 Durand Ave,Sturtevant,WI,(262) 598-0831
-89.2664185,43.1671371,829 Bunny Trail,Sun Prairie,WI 53590,(608) 825-3428
-92.10423,46.69313,3821 Tower Ave,Superior,WI,(715) 392-2424
-90.504768,43.972569,226 Buan St.,Tomah,WI,(608) 372-3163
-88.71563,43.192642,1910 Market Way,Watertown,WI,(920) 261-9380
-88.2577591,43.0429649,1900 Silvernail Rd,Waukesha,WI 53188,(262) 446-9205
-88.180222,43.031086,2330 E Moreland Blvd,Waukesha,WI,(262) 784-8486
-89.1088333,44.3572655,1020 West Fulton St,Waupaca,WI 54981,(715) 258-6830
-89.662178,44.995197,2601 North 20th Avenue,Wausau,WI,(715) 675-1025
-88.046181,42.993851,10743 W National Ave,West Allis,WI,(414) 321-9660
-88.18557,43.397923,730 W Paradise Dr,West Bend,WI,(262) 334-4263
-87.967888,43.012852,1671 Miller Park Way,West Milwaukee,WI,(414) 384-8905
-89.553551,44.904678,10002 Adventure Way,Weston,WI,(715) 241-7128
-89.85336,43.6759,710 Trout Rd,Wisconsin Dells,WI,(608) 253-5840
-89.81726,44.36669,3110 8th St S,Wisconsin Rapids,WI,(715) 421-0220
-80.6326881,37.7277998,424 Alta Dr,Alderson,WV 24910,(304) 445-4102
-81.1419457,37.7503464,664 Ritter Dr,Beaver,WV 25813,(681) 207-7187
-81.1840598,37.7971014,3692 Robert C Byrd Dr [Rt 16],Beckley,WV 25801,(304) 253-6659
-81.5029228,38.2034681,2700 East Dupont Ave,Belle,WV 25015,(304) 513-6918
-81.195099,37.846974,5466 Robert C Byrd Dr,Bradley,WV 25818,(681) 207-7402
-80.234166,38.999368,55 Buckhannon Crossroads,Buckhannon,WV,(304) 473-0083
-81.71264,38.33157,105 R H L Blvd,Charleston,WV,(304) 744-5488
-81.56731,38.31337,5740 Maccorkle Ave Se,Charleston,WV,(304) 926-6793
-80.27769,39.28042,525 Emily Dr,Clarksburg,WV,(304) 626-3865
-81.80646,38.41323,10 Nitro Blvd,Cross Lanes,WV,(304) 776-2776
-81.48328,38.4317,107 Crossings Mall,Elkview,WV,(304) 965-3651
-81.0951,38.05833,570 Fayette Town Center Road,Fayetteville,WV,(304) 574-4644
-82.420291,38.423299,2125 5th Ave,Huntington,WV,(304) 522-4310
-82.41032,38.39483,3086 16th Street Rd,Huntington,WV,(304) 522-7008
-82.34237,38.41253,4905 Us 60,Huntington,WV,(304) 733-2020
-82.022519,38.432085,25 Arby's Way,Hurricane,WV,(304) 562-5884
-81.93398,38.4599,4220 Wv 34,Hurricane,WV,(304) 757-0345
-78.0391766,39.3606746,150 Hovatter Dr,Inwood,WV 25428,(304) 821-1270
-80.43255,37.81141,512 Jefferson St,Lewisburg,WV,(304) 647-4498
-81.9681,37.8142,113 Nick Savas Dr,Logan,WV,(304) 831-2017
-81.2155945,37.7562017,2001 Robert C Byrd,Macarthur,WV 25873,(304) 894-8163
-77.98852,39.45613,1010 Foxcroft Ave,Martinsburg,WV,(304) 263-8450
-77.957859,39.48151,217 Adninistrative Drive,Martinsburg,WV,(304) 264-4457
-79.923387,39.621742,1900 Earl L Core Rd,Morgantown,WV,(304) 296-6825
-79.973154,39.650262,331 Patterson Dr,Morgantown,WV,(304) 598-2729
-80.8571,39.67145,281 N State Route 2,New Martinsville,WV,(304) 447-2080
-81.83043,38.4449,4304 1st Ave,Nitro,WV,(304) 755-6883
-82.2130262,38.4248925,2634 US Rt 60,Ona,WV 25545,(304) 743-9065
-81.545592,39.217553,2899 Pike St,Parkersburg,WV 26101,(304) 489-1919
-81.5336435,37.5850915,256 Appalachian Hwy,Pineville,WV 24870,(304) 732-9088
-81.052806,37.364083,1000 Oakvale Rd,Princeton,WV,(606) 673-4308
-81.09863,37.36049,326 Ingleside Rd,Princeton,WV,(304) 487-2055
-81.71993,38.82023,627 W Main St,Ripley,WV,(304) 372-4554
-80.83306,38.2965,Route 19 And West Webster Rd,Summersville,WV,(304) 872-7188
-80.6647,38.699871,2001 Sutton Ln,Sutton,WV,(304) 750-2083
-81.5531,39.31176,1200 Grand Central Ave,Vienna,WV,(304) 295-6100
-80.54921,40.40452,222 Three Springs Dr,Weirton,WV,(304) 723-0651
-80.449056,39.0365542,595 US 33,Weston,WV 26452,(304) 997-8585
-79.984845000000007,39.630881,996 Fairmont Rd,Westover,WV,(304) 225-2393
-80.66248,40.04726,2058 National Rd,Wheeling,WV,(304) 242-9307
-80.18135,39.42098,23 Southland Dr,White Hall,WV,(304) 363-8518
-106.35508,42.82834,2607 Cy Ave,Casper,WY,(307) 577-5905
-106.27098,42.85127,80 Se Wyoming Blvd,Casper,WY,(307) 237-8040
-104.81185,41.13416,310 E Lincolnway,Cheyenne,WY,(307) 635-7046
-104.84751,41.0994,3228 W College Dr,Cheyenne,WY,(307) 638-9300
-104.82882,41.16808,5250 Yellowstone Rd,Cheyenne,WY,(307) 632-8505
-109.0917,44.51613,302 Yellowstone Ave,Cody,WY,(307) 587-6646
-105.40316,42.76196,355 N Russell Ave,Douglas,WY,(307) 358-4400
-110.9567,41.2622,158 Front St,Evanston,WY,(307) 789-1380
-105.49413,44.26981,2720 S Douglas Hwy,Gillette,WY,(307) 686-7545
-105.56609,41.30933,2148 E Grand Ave,Laramie,WY,(307) 742-5559
-108.40727,43.02474,1140 W Main St,Riverton,WY,(307) 856-0203
-109.24374,41.57412,1899 Dewar Dr,Rock Springs,WY,(307) 382-8050
-106.94238,44.77834,1777 Coffeen Ave,Sheridan,WY,(307) 672-8406
-104.18472,42.063,128 Valley Rd W,Torrington,WY,(307) 532-8900
-104.96317,42.04776,91 16th St,Wheatland,WY,(307) 322-5432
